id	name	category	provided_by
GOLD:ga0255190	ga0255190	biolink:Attribute	GOLD
GOLD:gp0293383	gp0293383	biolink:Attribute	GOLD
GOLD:ga0255201	ga0255201	biolink:Attribute	GOLD
GOLD:gp0293394	gp0293394	biolink:Attribute	GOLD
GOLD:ga0255184	ga0255184	biolink:Attribute	GOLD
GOLD:gp0293377	gp0293377	biolink:Attribute	GOLD
GOLD:ga0255172	ga0255172	biolink:Attribute	GOLD
GOLD:gp0293365	gp0293365	biolink:Attribute	GOLD
GOLD:ga0247835	ga0247835	biolink:Attribute	GOLD
GOLD:gp0291005	gp0291005	biolink:Attribute	GOLD
GOLD:ga0255214	ga0255214	biolink:Attribute	GOLD
GOLD:gp0293407	gp0293407	biolink:Attribute	GOLD
GOLD:ga0255197	ga0255197	biolink:Attribute	GOLD
GOLD:gp0293390	gp0293390	biolink:Attribute	GOLD
GOLD:ga0255193	ga0255193	biolink:Attribute	GOLD
GOLD:gp0293386	gp0293386	biolink:Attribute	GOLD
GOLD:ga0255174	ga0255174	biolink:Attribute	GOLD
GOLD:gp0293367	gp0293367	biolink:Attribute	GOLD
GOLD:ga0304729	ga0304729	biolink:Attribute	GOLD
GOLD:ga0304728	ga0304728	biolink:Attribute	GOLD
GOLD:ga0304730	ga0304730	biolink:Attribute	GOLD
GOLD:ga0247839	ga0247839	biolink:Attribute	GOLD
GOLD:gp0291009	gp0291009	biolink:Attribute	GOLD
GOLD:ga0247832	ga0247832	biolink:Attribute	GOLD
GOLD:gp0291002	gp0291002	biolink:Attribute	GOLD
GOLD:ga0247831	ga0247831	biolink:Attribute	GOLD
GOLD:gp0291001	gp0291001	biolink:Attribute	GOLD
GOLD:ga0247843	ga0247843	biolink:Attribute	GOLD
GOLD:gp0291013	gp0291013	biolink:Attribute	GOLD
GOLD:ga0247844	ga0247844	biolink:Attribute	GOLD
GOLD:gp0291014	gp0291014	biolink:Attribute	GOLD
GOLD:ga0247840	ga0247840	biolink:Attribute	GOLD
GOLD:gp0291010	gp0291010	biolink:Attribute	GOLD
GOLD:ga0265294	ga0265294	biolink:Attribute	GOLD
GOLD:gp0306213	gp0306213	biolink:Attribute	GOLD
GOLD:ga0233419	ga0233419	biolink:Attribute	GOLD
GOLD:gp0272222	gp0272222	biolink:Attribute	GOLD
GOLD:ga0167843	ga0167843	biolink:Attribute	GOLD
GOLD:gp0192229	gp0192229	biolink:Attribute	GOLD
GOLD:gs0127405	gs0127405	biolink:Attribute	GOLD
GOLD:india_telengana	india_telengana	biolink:NamedThing	GOLD
GOLD:polluted_lake_sediment	polluted_lake_sediment	biolink:Attribute	GOLD
GOLD:ga0247842	ga0247842	biolink:Attribute	GOLD
GOLD:gp0291012	gp0291012	biolink:Attribute	GOLD
GOLD:ga0247841	ga0247841	biolink:Attribute	GOLD
GOLD:gp0291011	gp0291011	biolink:Attribute	GOLD
GOLD:ga0238435	ga0238435	biolink:Attribute	GOLD
GOLD:gp0274602	gp0274602	biolink:Attribute	GOLD
GOLD:gs0132960	gs0132960	biolink:Attribute	GOLD
GOLD:usa_iron_gate_dam_klamath_basin_california	usa_iron_gate_dam_klamath_basin_california	biolink:NamedThing	GOLD
GOLD:ga0239579	ga0239579	biolink:Attribute	GOLD
GOLD:gp0276018	gp0276018	biolink:Attribute	GOLD
GOLD:gs0133001	gs0133001	biolink:Attribute	GOLD
GOLD:finland_alinen_mustajarvi_in_hameenlinna	finland_alinen_mustajarvi_in_hameenlinna	biolink:NamedThing	GOLD
GOLD:ga0239581	ga0239581	biolink:Attribute	GOLD
GOLD:gp0276020	gp0276020	biolink:Attribute	GOLD
GOLD:ga0246095	ga0246095	biolink:Attribute	GOLD
GOLD:gp0288070	gp0288070	biolink:Attribute	GOLD
GOLD:gs0133313	gs0133313	biolink:Attribute	GOLD
GOLD:japan_horonobe_url	japan_horonobe_url	biolink:NamedThing	GOLD
GOLD:ga0246092	ga0246092	biolink:Attribute	GOLD
GOLD:gp0288067	gp0288067	biolink:Attribute	GOLD
GOLD:ga0246099	ga0246099	biolink:Attribute	GOLD
GOLD:gp0288074	gp0288074	biolink:Attribute	GOLD
GOLD:ga0246100	ga0246100	biolink:Attribute	GOLD
GOLD:gp0288075	gp0288075	biolink:Attribute	GOLD
GOLD:ga0247028	ga0247028	biolink:Attribute	GOLD
GOLD:gp0289613	gp0289613	biolink:Attribute	GOLD
GOLD:gs0133355	gs0133355	biolink:Attribute	GOLD
GOLD:greenland_tasiilaq	greenland_tasiilaq	biolink:NamedThing	GOLD
GOLD:cryoconite	cryoconite	biolink:Attribute	GOLD
GOLD:cryconite	cryconite	biolink:Attribute	GOLD
GOLD:ga0247043	ga0247043	biolink:Attribute	GOLD
GOLD:gp0289628	gp0289628	biolink:Attribute	GOLD
GOLD:ga0247044	ga0247044	biolink:Attribute	GOLD
GOLD:gp0289629	gp0289629	biolink:Attribute	GOLD
GOLD:ga0247036	ga0247036	biolink:Attribute	GOLD
GOLD:gp0289621	gp0289621	biolink:Attribute	GOLD
GOLD:ga0247046	ga0247046	biolink:Attribute	GOLD
GOLD:gp0289631	gp0289631	biolink:Attribute	GOLD
GOLD:ga0247047	ga0247047	biolink:Attribute	GOLD
GOLD:gp0289632	gp0289632	biolink:Attribute	GOLD
GOLD:ga0247048	ga0247048	biolink:Attribute	GOLD
GOLD:gp0289633	gp0289633	biolink:Attribute	GOLD
GOLD:ga0247051	ga0247051	biolink:Attribute	GOLD
GOLD:gp0289636	gp0289636	biolink:Attribute	GOLD
GOLD:greenland_kangerlussuaq	greenland_kangerlussuaq	biolink:NamedThing	GOLD
GOLD:ga0247058	ga0247058	biolink:Attribute	GOLD
GOLD:gp0289643	gp0289643	biolink:Attribute	GOLD
GOLD:greenland_thule	greenland_thule	biolink:NamedThing	GOLD
GOLD:ga0247050	ga0247050	biolink:Attribute	GOLD
GOLD:gp0289635	gp0289635	biolink:Attribute	GOLD
GOLD:ga0119938	ga0119938	biolink:Attribute	GOLD
GOLD:gp0137292	gp0137292	biolink:Attribute	GOLD
GOLD:ga0119944	ga0119944	biolink:Attribute	GOLD
GOLD:gp0137298	gp0137298	biolink:Attribute	GOLD
GOLD:ga0119933	ga0119933	biolink:Attribute	GOLD
GOLD:gp0137287	gp0137287	biolink:Attribute	GOLD
GOLD:ga0119945	ga0119945	biolink:Attribute	GOLD
GOLD:gp0137299	gp0137299	biolink:Attribute	GOLD
GOLD:ga0119934	ga0119934	biolink:Attribute	GOLD
GOLD:gp0137288	gp0137288	biolink:Attribute	GOLD
GOLD:ga0119958	ga0119958	biolink:Attribute	GOLD
GOLD:gp0137316	gp0137316	biolink:Attribute	GOLD
GOLD:gs0118575	gs0118575	biolink:Attribute	GOLD
GOLD:river_water	river_water	biolink:Attribute	GOLD
GOLD:ga0119943	ga0119943	biolink:Attribute	GOLD
GOLD:gp0137297	gp0137297	biolink:Attribute	GOLD
GOLD:ga0315308	ga0315308	biolink:Attribute	GOLD
GOLD:gp0331165	gp0331165	biolink:Attribute	GOLD
GOLD:ga0315307	ga0315307	biolink:Attribute	GOLD
GOLD:gp0331164	gp0331164	biolink:Attribute	GOLD
GOLD:ga0315309	ga0315309	biolink:Attribute	GOLD
GOLD:gp0331166	gp0331166	biolink:Attribute	GOLD
GOLD:ga0315291	ga0315291	biolink:Attribute	GOLD
GOLD:gp0331148	gp0331148	biolink:Attribute	GOLD
GOLD:gs0116196	gs0116196	biolink:Attribute	GOLD
GOLD:ga0315293	ga0315293	biolink:Attribute	GOLD
GOLD:gp0331150	gp0331150	biolink:Attribute	GOLD
GOLD:ga0315907	ga0315907	biolink:Attribute	GOLD
GOLD:gp0332945	gp0332945	biolink:Attribute	GOLD
GOLD:gs0114588	gs0114588	biolink:Attribute	GOLD
GOLD:usa_lake_erie_ohio	usa_lake_erie_ohio	biolink:NamedThing	GOLD
GOLD:ga0316219	ga0316219	biolink:Attribute	GOLD
GOLD:gp0333691	gp0333691	biolink:Attribute	GOLD
GOLD:gs0133657	gs0133657	biolink:Attribute	GOLD
GOLD:ga0315288	ga0315288	biolink:Attribute	GOLD
GOLD:gp0331145	gp0331145	biolink:Attribute	GOLD
GOLD:ga0315899	ga0315899	biolink:Attribute	GOLD
GOLD:gp0332937	gp0332937	biolink:Attribute	GOLD
GOLD:ga0315908	ga0315908	biolink:Attribute	GOLD
GOLD:gp0332946	gp0332946	biolink:Attribute	GOLD
GOLD:ga0315900	ga0315900	biolink:Attribute	GOLD
GOLD:gp0332938	gp0332938	biolink:Attribute	GOLD
GOLD:ga0315306	ga0315306	biolink:Attribute	GOLD
GOLD:gp0331163	gp0331163	biolink:Attribute	GOLD
GOLD:ga0316217	ga0316217	biolink:Attribute	GOLD
GOLD:gp0333689	gp0333689	biolink:Attribute	GOLD
GOLD:ga0315290	ga0315290	biolink:Attribute	GOLD
GOLD:gp0331147	gp0331147	biolink:Attribute	GOLD
GOLD:ga0315909	ga0315909	biolink:Attribute	GOLD
GOLD:gp0332947	gp0332947	biolink:Attribute	GOLD
GOLD:ga0315280	ga0315280	biolink:Attribute	GOLD
GOLD:gp0331137	gp0331137	biolink:Attribute	GOLD
GOLD:ga0315297	ga0315297	biolink:Attribute	GOLD
GOLD:gp0331154	gp0331154	biolink:Attribute	GOLD
GOLD:ga0315310	ga0315310	biolink:Attribute	GOLD
GOLD:gp0331167	gp0331167	biolink:Attribute	GOLD
GOLD:ga0315314	ga0315314	biolink:Attribute	GOLD
GOLD:gp0331171	gp0331171	biolink:Attribute	GOLD
GOLD:ga0316220	ga0316220	biolink:Attribute	GOLD
GOLD:gp0333692	gp0333692	biolink:Attribute	GOLD
GOLD:ga0315285	ga0315285	biolink:Attribute	GOLD
GOLD:gp0331142	gp0331142	biolink:Attribute	GOLD
GOLD:ga0315312	ga0315312	biolink:Attribute	GOLD
GOLD:gp0331169	gp0331169	biolink:Attribute	GOLD
GOLD:ga0315904	ga0315904	biolink:Attribute	GOLD
GOLD:gp0332942	gp0332942	biolink:Attribute	GOLD
GOLD:ga0315294	ga0315294	biolink:Attribute	GOLD
GOLD:gp0331151	gp0331151	biolink:Attribute	GOLD
GOLD:ga0315901	ga0315901	biolink:Attribute	GOLD
GOLD:gp0332939	gp0332939	biolink:Attribute	GOLD
GOLD:ga0315278	ga0315278	biolink:Attribute	GOLD
GOLD:gp0331135	gp0331135	biolink:Attribute	GOLD
GOLD:ga0315274	ga0315274	biolink:Attribute	GOLD
GOLD:gp0331131	gp0331131	biolink:Attribute	GOLD
GOLD:ga0315272	ga0315272	biolink:Attribute	GOLD
GOLD:gp0331129	gp0331129	biolink:Attribute	GOLD
GOLD:ga0315296	ga0315296	biolink:Attribute	GOLD
GOLD:gp0331153	gp0331153	biolink:Attribute	GOLD
GOLD:ga0315289	ga0315289	biolink:Attribute	GOLD
GOLD:gp0331146	gp0331146	biolink:Attribute	GOLD
GOLD:ga0315906	ga0315906	biolink:Attribute	GOLD
GOLD:gp0332944	gp0332944	biolink:Attribute	GOLD
GOLD:ga0315284	ga0315284	biolink:Attribute	GOLD
GOLD:gp0331141	gp0331141	biolink:Attribute	GOLD
GOLD:ga0315282	ga0315282	biolink:Attribute	GOLD
GOLD:gp0331139	gp0331139	biolink:Attribute	GOLD
GOLD:ga0315279	ga0315279	biolink:Attribute	GOLD
GOLD:gp0331136	gp0331136	biolink:Attribute	GOLD
GOLD:ga0315905	ga0315905	biolink:Attribute	GOLD
GOLD:gp0332943	gp0332943	biolink:Attribute	GOLD
GOLD:ga0315902	ga0315902	biolink:Attribute	GOLD
GOLD:gp0332940	gp0332940	biolink:Attribute	GOLD
GOLD:ga0315903	ga0315903	biolink:Attribute	GOLD
GOLD:gp0332941	gp0332941	biolink:Attribute	GOLD
GOLD:ga0316218	ga0316218	biolink:Attribute	GOLD
GOLD:gp0333690	gp0333690	biolink:Attribute	GOLD
GOLD:ga0315277	ga0315277	biolink:Attribute	GOLD
GOLD:gp0331134	gp0331134	biolink:Attribute	GOLD
GOLD:ga0315292	ga0315292	biolink:Attribute	GOLD
GOLD:gp0331149	gp0331149	biolink:Attribute	GOLD
GOLD:ga0315295	ga0315295	biolink:Attribute	GOLD
GOLD:gp0331152	gp0331152	biolink:Attribute	GOLD
GOLD:ga0315281	ga0315281	biolink:Attribute	GOLD
GOLD:gp0331138	gp0331138	biolink:Attribute	GOLD
GOLD:ga0315283	ga0315283	biolink:Attribute	GOLD
GOLD:gp0331140	gp0331140	biolink:Attribute	GOLD
GOLD:ga0315268	ga0315268	biolink:Attribute	GOLD
GOLD:gp0331125	gp0331125	biolink:Attribute	GOLD
GOLD:ga0315276	ga0315276	biolink:Attribute	GOLD
GOLD:gp0331133	gp0331133	biolink:Attribute	GOLD
GOLD:ga0315271	ga0315271	biolink:Attribute	GOLD
GOLD:gp0331128	gp0331128	biolink:Attribute	GOLD
GOLD:ga0315270	ga0315270	biolink:Attribute	GOLD
GOLD:gp0331127	gp0331127	biolink:Attribute	GOLD
GOLD:ga0315286	ga0315286	biolink:Attribute	GOLD
GOLD:gp0331143	gp0331143	biolink:Attribute	GOLD
GOLD:ga0315287	ga0315287	biolink:Attribute	GOLD
GOLD:gp0331144	gp0331144	biolink:Attribute	GOLD
GOLD:ga0315275	ga0315275	biolink:Attribute	GOLD
GOLD:gp0331132	gp0331132	biolink:Attribute	GOLD
GOLD:ga0335397	ga0335397	biolink:Attribute	GOLD
GOLD:ga0335395	ga0335395	biolink:Attribute	GOLD
GOLD:ga0335398	ga0335398	biolink:Attribute	GOLD
GOLD:ga0335394	ga0335394	biolink:Attribute	GOLD
GOLD:ga0335396	ga0335396	biolink:Attribute	GOLD
GOLD:ga0315273	ga0315273	biolink:Attribute	GOLD
GOLD:gp0331130	gp0331130	biolink:Attribute	GOLD
GOLD:ga0316223	ga0316223	biolink:Attribute	GOLD
GOLD:gp0333695	gp0333695	biolink:Attribute	GOLD
GOLD:ga0316222	ga0316222	biolink:Attribute	GOLD
GOLD:gp0333694	gp0333694	biolink:Attribute	GOLD
GOLD:ga0316226	ga0316226	biolink:Attribute	GOLD
GOLD:gp0333698	gp0333698	biolink:Attribute	GOLD
GOLD:ga0316228	ga0316228	biolink:Attribute	GOLD
GOLD:gp0333700	gp0333700	biolink:Attribute	GOLD
GOLD:ga0316232	ga0316232	biolink:Attribute	GOLD
GOLD:gp0333704	gp0333704	biolink:Attribute	GOLD
GOLD:ga0316221	ga0316221	biolink:Attribute	GOLD
GOLD:gp0333693	gp0333693	biolink:Attribute	GOLD
GOLD:ga0316230	ga0316230	biolink:Attribute	GOLD
GOLD:gp0333702	gp0333702	biolink:Attribute	GOLD
GOLD:ga0316225	ga0316225	biolink:Attribute	GOLD
GOLD:gp0333697	gp0333697	biolink:Attribute	GOLD
GOLD:ga0316227	ga0316227	biolink:Attribute	GOLD
GOLD:gp0333699	gp0333699	biolink:Attribute	GOLD
GOLD:ga0316231	ga0316231	biolink:Attribute	GOLD
GOLD:gp0333703	gp0333703	biolink:Attribute	GOLD
GOLD:ga0316224	ga0316224	biolink:Attribute	GOLD
GOLD:gp0333696	gp0333696	biolink:Attribute	GOLD
GOLD:ga0334722	ga0334722	biolink:Attribute	GOLD
GOLD:gp0356038	gp0356038	biolink:Attribute	GOLD
GOLD:ga0316607	ga0316607	biolink:Attribute	GOLD
GOLD:gp0344143	gp0344143	biolink:Attribute	GOLD
GOLD:ga0316608	ga0316608	biolink:Attribute	GOLD
GOLD:gp0344144	gp0344144	biolink:Attribute	GOLD
GOLD:ga0316611	ga0316611	biolink:Attribute	GOLD
GOLD:gp0344147	gp0344147	biolink:Attribute	GOLD
GOLD:ga0316612	ga0316612	biolink:Attribute	GOLD
GOLD:gp0344148	gp0344148	biolink:Attribute	GOLD
GOLD:ga0316610	ga0316610	biolink:Attribute	GOLD
GOLD:gp0344146	gp0344146	biolink:Attribute	GOLD
GOLD:ga0326734	ga0326734	biolink:Attribute	GOLD
GOLD:gp0348939	gp0348939	biolink:Attribute	GOLD
GOLD:gs0133511	gs0133511	biolink:Attribute	GOLD
GOLD:china_ngari_tibet	china_ngari_tibet	biolink:NamedThing	GOLD
GOLD:ga0326735	ga0326735	biolink:Attribute	GOLD
GOLD:gp0348944	gp0348944	biolink:Attribute	GOLD
GOLD:ga0326733	ga0326733	biolink:Attribute	GOLD
GOLD:gp0348938	gp0348938	biolink:Attribute	GOLD
GOLD:ga0373630	ga0373630	biolink:Attribute	GOLD
GOLD:gp0401517	gp0401517	biolink:Attribute	GOLD
GOLD:ga0373628	ga0373628	biolink:Attribute	GOLD
GOLD:gp0401515	gp0401515	biolink:Attribute	GOLD
GOLD:ga0373629	ga0373629	biolink:Attribute	GOLD
GOLD:gp0401516	gp0401516	biolink:Attribute	GOLD
GOLD:ga0373633	ga0373633	biolink:Attribute	GOLD
GOLD:gp0401520	gp0401520	biolink:Attribute	GOLD
GOLD:filamentous_streamer	filamentous_streamer	biolink:Attribute	GOLD
GOLD:ga0335018	ga0335018	biolink:Attribute	GOLD
GOLD:gp0356334	gp0356334	biolink:Attribute	GOLD
GOLD:gs0136121	gs0136121	biolink:Attribute	GOLD
GOLD:ga0335062	ga0335062	biolink:Attribute	GOLD
GOLD:gp0356378	gp0356378	biolink:Attribute	GOLD
GOLD:ga0335067	ga0335067	biolink:Attribute	GOLD
GOLD:gp0356383	gp0356383	biolink:Attribute	GOLD
GOLD:ga0334984	ga0334984	biolink:Attribute	GOLD
GOLD:gp0356300	gp0356300	biolink:Attribute	GOLD
GOLD:ga0335009	ga0335009	biolink:Attribute	GOLD
GOLD:gp0356325	gp0356325	biolink:Attribute	GOLD
GOLD:ga0335026	ga0335026	biolink:Attribute	GOLD
GOLD:gp0356342	gp0356342	biolink:Attribute	GOLD
GOLD:ga0335034	ga0335034	biolink:Attribute	GOLD
GOLD:gp0356350	gp0356350	biolink:Attribute	GOLD
GOLD:ga0335046	ga0335046	biolink:Attribute	GOLD
GOLD:gp0356362	gp0356362	biolink:Attribute	GOLD
GOLD:ga0373626	ga0373626	biolink:Attribute	GOLD
GOLD:gp0401513	gp0401513	biolink:Attribute	GOLD
GOLD:ga0334999	ga0334999	biolink:Attribute	GOLD
GOLD:gp0356315	gp0356315	biolink:Attribute	GOLD
GOLD:ga0373625	ga0373625	biolink:Attribute	GOLD
GOLD:gp0401512	gp0401512	biolink:Attribute	GOLD
GOLD:ga0310689	ga0310689	biolink:Attribute	GOLD
GOLD:ga0310692	ga0310692	biolink:Attribute	GOLD
GOLD:ga0401352	ga0401352	biolink:Attribute	GOLD
GOLD:gp0453497	gp0453497	biolink:Attribute	GOLD
GOLD:gs0141841	gs0141841	biolink:Attribute	GOLD
GOLD:ga0005851	ga0005851	biolink:Attribute	GOLD
GOLD:gp0059904	gp0059904	biolink:Attribute	GOLD
GOLD:ga0066551	ga0066551	biolink:Attribute	GOLD
GOLD:gp0111215	gp0111215	biolink:Attribute	GOLD
GOLD:ga0066490	ga0066490	biolink:Attribute	GOLD
GOLD:gp0111154	gp0111154	biolink:Attribute	GOLD
GOLD:ga0007746	ga0007746	biolink:Attribute	GOLD
GOLD:gp0085340	gp0085340	biolink:Attribute	GOLD
GOLD:ga0007745	ga0007745	biolink:Attribute	GOLD
GOLD:gp0085339	gp0085339	biolink:Attribute	GOLD
GOLD:ga0007750	ga0007750	biolink:Attribute	GOLD
GOLD:gp0085344	gp0085344	biolink:Attribute	GOLD
GOLD:ga0007742	ga0007742	biolink:Attribute	GOLD
GOLD:gp0085336	gp0085336	biolink:Attribute	GOLD
GOLD:ga0007761	ga0007761	biolink:Attribute	GOLD
GOLD:gp0085355	gp0085355	biolink:Attribute	GOLD
GOLD:ga0007756	ga0007756	biolink:Attribute	GOLD
GOLD:gp0085350	gp0085350	biolink:Attribute	GOLD
GOLD:ga0007763	ga0007763	biolink:Attribute	GOLD
GOLD:gp0085357	gp0085357	biolink:Attribute	GOLD
GOLD:ga0007764	ga0007764	biolink:Attribute	GOLD
GOLD:gp0085358	gp0085358	biolink:Attribute	GOLD
GOLD:ga0007757	ga0007757	biolink:Attribute	GOLD
GOLD:gp0085351	gp0085351	biolink:Attribute	GOLD
GOLD:ga0007759	ga0007759	biolink:Attribute	GOLD
GOLD:gp0085353	gp0085353	biolink:Attribute	GOLD
GOLD:ga0068882	ga0068882	biolink:Attribute	GOLD
GOLD:gp0111916	gp0111916	biolink:Attribute	GOLD
GOLD:anoxygenic_and_chlorotrophic	anoxygenic_and_chlorotrophic	biolink:Attribute	GOLD
GOLD:ga0102692	ga0102692	biolink:Attribute	GOLD
GOLD:gp0111918	gp0111918	biolink:Attribute	GOLD
GOLD:wastewater_effluent	wastewater_effluent	biolink:Attribute	GOLD
GOLD:ga0103682	ga0103682	biolink:Attribute	GOLD
GOLD:gp0126271	gp0126271	biolink:Attribute	GOLD
GOLD:gs0117958	gs0117958	biolink:Attribute	GOLD
GOLD:rifle_co_usa	rifle_co_usa	biolink:NamedThing	GOLD
GOLD:ga0103848	ga0103848	biolink:Attribute	GOLD
GOLD:gp0126437	gp0126437	biolink:Attribute	GOLD
GOLD:gs0117984	gs0117984	biolink:Attribute	GOLD
GOLD:amazon_river	amazon_river	biolink:NamedThing	GOLD
GOLD:ga0103850	ga0103850	biolink:Attribute	GOLD
GOLD:gp0126439	gp0126439	biolink:Attribute	GOLD
GOLD:ga0103680	ga0103680	biolink:Attribute	GOLD
GOLD:gp0126269	gp0126269	biolink:Attribute	GOLD
GOLD:ga0157560	ga0157560	biolink:Attribute	GOLD
GOLD:gp0177799	gp0177799	biolink:Attribute	GOLD
GOLD:freshwater_to_marine_saline_gradient	freshwater_to_marine_saline_gradient	biolink:Attribute	GOLD
GOLD:ga0157577	ga0157577	biolink:Attribute	GOLD
GOLD:gp0177816	gp0177816	biolink:Attribute	GOLD
GOLD:ga0157579	ga0157579	biolink:Attribute	GOLD
GOLD:gp0177818	gp0177818	biolink:Attribute	GOLD
GOLD:ga0157593	ga0157593	biolink:Attribute	GOLD
GOLD:gp0177832	gp0177832	biolink:Attribute	GOLD
GOLD:ga0157574	ga0157574	biolink:Attribute	GOLD
GOLD:gp0177813	gp0177813	biolink:Attribute	GOLD
GOLD:ga0157623	ga0157623	biolink:Attribute	GOLD
GOLD:gp0177862	gp0177862	biolink:Attribute	GOLD
GOLD:ga0157595	ga0157595	biolink:Attribute	GOLD
GOLD:gp0177834	gp0177834	biolink:Attribute	GOLD
GOLD:ga0157607	ga0157607	biolink:Attribute	GOLD
GOLD:gp0177846	gp0177846	biolink:Attribute	GOLD
GOLD:ga0157600	ga0157600	biolink:Attribute	GOLD
GOLD:gp0177839	gp0177839	biolink:Attribute	GOLD
GOLD:ga0157612	ga0157612	biolink:Attribute	GOLD
GOLD:gp0177851	gp0177851	biolink:Attribute	GOLD
GOLD:ga0157604	ga0157604	biolink:Attribute	GOLD
GOLD:gp0177843	gp0177843	biolink:Attribute	GOLD
GOLD:ga0157597	ga0157597	biolink:Attribute	GOLD
GOLD:gp0177836	gp0177836	biolink:Attribute	GOLD
GOLD:ga0157616	ga0157616	biolink:Attribute	GOLD
GOLD:gp0177855	gp0177855	biolink:Attribute	GOLD
GOLD:ga0157606	ga0157606	biolink:Attribute	GOLD
GOLD:gp0177845	gp0177845	biolink:Attribute	GOLD
GOLD:ga0157615	ga0157615	biolink:Attribute	GOLD
GOLD:gp0177854	gp0177854	biolink:Attribute	GOLD
GOLD:ga0157564	ga0157564	biolink:Attribute	GOLD
GOLD:gp0177803	gp0177803	biolink:Attribute	GOLD
GOLD:ga0138281	ga0138281	biolink:Attribute	GOLD
GOLD:gp0156540	gp0156540	biolink:Attribute	GOLD
GOLD:ga0138272	ga0138272	biolink:Attribute	GOLD
GOLD:gp0156531	gp0156531	biolink:Attribute	GOLD
GOLD:ga0138285	ga0138285	biolink:Attribute	GOLD
GOLD:gp0156544	gp0156544	biolink:Attribute	GOLD
GOLD:ga0138273	ga0138273	biolink:Attribute	GOLD
GOLD:gp0156532	gp0156532	biolink:Attribute	GOLD
GOLD:ga0138289	ga0138289	biolink:Attribute	GOLD
GOLD:gp0156548	gp0156548	biolink:Attribute	GOLD
GOLD:ga0138270	ga0138270	biolink:Attribute	GOLD
GOLD:gp0156529	gp0156529	biolink:Attribute	GOLD
GOLD:ga0138287	ga0138287	biolink:Attribute	GOLD
GOLD:gp0156546	gp0156546	biolink:Attribute	GOLD
GOLD:ga0138283	ga0138283	biolink:Attribute	GOLD
GOLD:gp0156542	gp0156542	biolink:Attribute	GOLD
GOLD:ga0138280	ga0138280	biolink:Attribute	GOLD
GOLD:gp0156539	gp0156539	biolink:Attribute	GOLD
GOLD:ga0138286	ga0138286	biolink:Attribute	GOLD
GOLD:gp0156545	gp0156545	biolink:Attribute	GOLD
GOLD:ga0157580	ga0157580	biolink:Attribute	GOLD
GOLD:gp0177819	gp0177819	biolink:Attribute	GOLD
GOLD:ga0180040	ga0180040	biolink:Attribute	GOLD
GOLD:gp0197879	gp0197879	biolink:Attribute	GOLD
GOLD:ga0181513	ga0181513	biolink:Attribute	GOLD
GOLD:gp0208356	gp0208356	biolink:Attribute	GOLD
GOLD:ga0181500	ga0181500	biolink:Attribute	GOLD
GOLD:gp0208343	gp0208343	biolink:Attribute	GOLD
GOLD:ga0181514	ga0181514	biolink:Attribute	GOLD
GOLD:gp0208357	gp0208357	biolink:Attribute	GOLD
GOLD:ga0213852	ga0213852	biolink:Attribute	GOLD
GOLD:gp0238665	gp0238665	biolink:Attribute	GOLD
GOLD:seawater	seawater	biolink:Attribute	GOLD
GOLD:ga0213855	ga0213855	biolink:Attribute	GOLD
GOLD:gp0238668	gp0238668	biolink:Attribute	GOLD
GOLD:ga0213934	ga0213934	biolink:Attribute	GOLD
GOLD:gp0238843	gp0238843	biolink:Attribute	GOLD
GOLD:ga0213932	ga0213932	biolink:Attribute	GOLD
GOLD:gp0238841	gp0238841	biolink:Attribute	GOLD
GOLD:ga0228707	ga0228707	biolink:Attribute	GOLD
GOLD:gp0267131	gp0267131	biolink:Attribute	GOLD
GOLD:ga0228708	ga0228708	biolink:Attribute	GOLD
GOLD:gp0267132	gp0267132	biolink:Attribute	GOLD
GOLD:ga0228709	ga0228709	biolink:Attribute	GOLD
GOLD:gp0267133	gp0267133	biolink:Attribute	GOLD
GOLD:ga0256330	ga0256330	biolink:Attribute	GOLD
GOLD:gp0294619	gp0294619	biolink:Attribute	GOLD
GOLD:ga0255265	ga0255265	biolink:Attribute	GOLD
GOLD:gp0293458	gp0293458	biolink:Attribute	GOLD
GOLD:ga0255224	ga0255224	biolink:Attribute	GOLD
GOLD:gp0293417	gp0293417	biolink:Attribute	GOLD
GOLD:ga0256332	ga0256332	biolink:Attribute	GOLD
GOLD:gp0294621	gp0294621	biolink:Attribute	GOLD
GOLD:ga0256322	ga0256322	biolink:Attribute	GOLD
GOLD:gp0294611	gp0294611	biolink:Attribute	GOLD
GOLD:ga0255228	ga0255228	biolink:Attribute	GOLD
GOLD:gp0293421	gp0293421	biolink:Attribute	GOLD
GOLD:ga0256352	ga0256352	biolink:Attribute	GOLD
GOLD:gp0294641	gp0294641	biolink:Attribute	GOLD
GOLD:ga0256299	ga0256299	biolink:Attribute	GOLD
GOLD:gp0294588	gp0294588	biolink:Attribute	GOLD
GOLD:ga0256357	ga0256357	biolink:Attribute	GOLD
GOLD:gp0294646	gp0294646	biolink:Attribute	GOLD
GOLD:ga0256338	ga0256338	biolink:Attribute	GOLD
GOLD:gp0294627	gp0294627	biolink:Attribute	GOLD
GOLD:ga0255231	ga0255231	biolink:Attribute	GOLD
GOLD:gp0293424	gp0293424	biolink:Attribute	GOLD
GOLD:ga0256350	ga0256350	biolink:Attribute	GOLD
GOLD:gp0294639	gp0294639	biolink:Attribute	GOLD
GOLD:ga0255294	ga0255294	biolink:Attribute	GOLD
